yyyymmdd,data,ano,year,month,day,time,time_difference,ltm
20191223,20.0,2.4223076923076903,2019,12,23,80344,1.0,17.57769230769231
20191224,20.400000000000002,2.889980732177264,2019,12,24,80345,1.0,17.510019267822738
20191225,20.1,2.677413127413125,2019,12,25,80346,1.0,17.422586872586876
20191226,21.0,3.659381044487425,2019,12,26,80347,1.0,17.340618955512575
20191227,18.0,0.7556201550387591,2019,12,27,80348,1.0,17.24437984496124
20191228,18.5,1.355145631067959,2019,12,28,80349,1.0,17.14485436893204
20191229,18.8,1.77918287937743,2019,12,29,80350,1.0,17.02081712062257
20191230,20.3,3.383430799220271,2019,12,30,80351,1.0,16.91656920077973
20191231,19.200000000000003,2.3576171875000007,2019,12,31,80352,1.0,16.842382812500002
20200101,17.900000000000002,1.057450980392158,2020,1,1,80353,1.0,16.842549019607844
20200102,18.3,1.4459882583170263,2020,1,2,80354,1.0,16.854011741682974
20200103,18.900000000000002,2.033007812500003,2020,1,3,80355,1.0,16.8669921875
20200104,19.200000000000003,2.3109161793372337,2020,1,4,80356,1.0,16.88908382066277
20200105,20.0,3.1036964980544717,2020,1,5,80357,1.0,16.89630350194553
20200106,21.0,4.13514563106796,2020,1,6,80358,1.0,16.86485436893204
20200107,22.400000000000002,5.579069767441862,2020,1,7,80359,1.0,16.82093023255814
20200108,21.900000000000002,5.1305609284332725,2020,1,8,80360,1.0,16.76943907156673
20200109,19.3,2.6208494208494244,2020,1,9,80361,1.0,16.679150579150576
20200110,19.900000000000002,3.2836223506743742,2020,1,10,80362,1.0,16.616377649325628
20200111,20.900000000000002,4.3309615384615405,2020,1,11,80363,1.0,16.56903846153846
20200112,17.900000000000002,1.3702495201535534,2020,1,12,80364,1.0,16.52975047984645
20200113,18.3,1.784674329501918,2020,1,13,80365,1.0,16.515325670498083
20200114,19.0,2.5179732313575514,2020,1,14,80366,1.0,16.48202676864245
20200115,19.5,3.0154580152671713,2020,1,15,80367,1.0,16.48454198473283
20200116,19.8,3.296761904761908,2020,1,16,80368,1.0,16.503238095238093
20200117,18.5,1.9762357414448672,2020,1,17,80369,1.0,16.523764258555133
20200118,18.3,1.781214421252372,2020,1,18,80370,1.0,16.51878557874763
20200119,18.2,1.7079696394686898,2020,1,19,80371,1.0,16.49203036053131
20200120,18.0,1.5343453510436404,2020,1,20,80372,1.0,16.46565464895636
20200121,18.8,2.361100569259964,2020,1,21,80373,1.0,16.438899430740037
20200122,20.5,4.0561669829222,2020,1,22,80374,1.0,16.4438330170778
20200123,21.900000000000002,5.426755218216318,2020,1,23,80375,1.0,16.473244781783684
20200124,21.5,5.001328273244781,2020,1,24,80376,1.0,16.49867172675522
20200125,19.700000000000003,3.170588235294119,2020,1,25,80377,1.0,16.529411764705884
20200126,16.5,-0.03472485768500988,2020,1,26,80378,1.0,16.53472485768501
20200127,13.0,-3.550284629981025,2020,1,27,80379,1.0,16.550284629981025
20200128,13.0,-3.5791271347248603,2020,1,28,80380,1.0,16.57912713472486
20200129,13.8,-2.833017077798857,2020,1,29,80381,1.0,16.633017077798858
20200130,14.700000000000001,-1.9962049335863323,2020,1,30,80382,1.0,16.696204933586333
20200131,14.8,-1.942504743833016,2020,1,31,80383,1.0,16.742504743833017
20200201,16.0,-0.7563567362428856,2020,2,1,80384,1.0,16.756356736242886
20200202,17.1,0.3368121442125229,2020,2,2,80385,1.0,16.76318785578748
20200203,18.1,1.3349146110056935,2020,2,3,80386,1.0,16.765085388994308
20200204,17.3,0.5685009487666051,2020,2,4,80387,1.0,16.731499051233396
20200205,17.5,0.7946869070208713,2020,2,5,80388,1.0,16.70531309297913
20200206,17.1,0.4018975332068315,2020,2,6,80389,1.0,16.69810246679317
20200207,18.7,1.9658444022770354,2020,2,7,80390,1.0,16.734155597722964
20200208,17.8,1.0013282732447841,2020,2,8,80391,1.0,16.798671726755217
20200209,16.5,-0.3719165085388987,2020,2,9,80392,1.0,16.8719165085389
20200210,16.900000000000002,-0.058254269449712126,2020,2,10,80393,1.0,16.958254269449714
20200211,17.6,0.5491461100569275,2020,2,11,80394,1.0,17.050853889943074
20200212,20.6,3.4550284629981007,2020,2,12,80395,1.0,17.1449715370019
20200213,19.6,2.375521821631878,2020,2,13,80396,1.0,17.224478178368123
20200214,20.400000000000002,3.071537001897539,2020,2,14,80397,1.0,17.328462998102463
20200215,21.0,3.578368121442125,2020,2,15,80398,1.0,17.421631878557875
20200216,14.200000000000001,-3.308159392789376,2020,2,16,80399,1.0,17.508159392789377
20200217,13.600000000000001,-3.99335863377609,2020,2,17,80400,1.0,17.59335863377609
20200218,14.700000000000001,-3.0022770398482006,2020,2,18,80401,1.0,17.7022770398482
20200219,16.3,-1.4870967741935495,2020,2,19,80402,1.0,17.78709677419355
20200220,17.7,-0.1464895635673642,2020,2,20,80403,1.0,17.846489563567363
20200221,18.900000000000002,1.0286527514231523,2020,2,21,80404,1.0,17.87134724857685
20200222,20.1,2.210246679316885,2020,2,22,80405,1.0,17.889753320683116
20200223,19.400000000000002,1.4848197343453542,2020,2,23,80406,1.0,17.915180265654648
20200224,19.6,1.65351043643264,2020,2,24,80407,1.0,17.94648956356736
20200225,21.8,3.794307400379509,2020,2,25,80408,1.0,18.00569259962049
20200226,23.3,5.207779886148007,2020,2,26,80409,1.0,18.092220113851994
20200227,20.5,2.3339658444022753,2020,2,27,80410,1.0,18.166034155597725
20200228,20.8,2.5476280834914604,2020,2,28,80411,1.0,18.25237191650854
20200229,22.5,4.249335863377613,2020,2,29,80412,1.0,18.250664136622387
20200301,22.8,4.456925996204937,2020,3,1,80413,1.0,18.343074003795063
20200302,20.1,1.656546489563567,2020,3,2,80414,1.0,18.443453510436434
20200303,19.400000000000002,0.8193548387096783,2020,3,3,80415,1.0,18.580645161290324
20200304,19.900000000000002,1.1667931688804565,2020,3,4,80416,1.0,18.733206831119546
20200305,18.2,-0.6787476280834923,2020,3,5,80417,1.0,18.87874762808349
20200306,18.3,-0.7022770398481981,2020,3,6,80418,1.0,19.0022770398482
20200307,20.6,1.457874762808352,2020,3,7,80419,1.0,19.14212523719165
20200308,22.1,2.84819734345351,2020,3,8,80420,1.0,19.25180265654649
20200309,23.400000000000002,4.07248576850095,2020,3,9,80421,1.0,19.327514231499052
20200310,23.400000000000002,4.014990512333966,2020,3,10,80422,1.0,19.385009487666036
20200311,19.200000000000003,-0.25977229601517493,2020,3,11,80423,1.0,19.459772296015178
20200312,19.200000000000003,-0.3531309297912699,2020,3,12,80424,1.0,19.553130929791273
20200313,21.400000000000002,1.7749525616698278,2020,3,13,80425,1.0,19.625047438330174
20200314,21.6,1.887286527514231,2020,3,14,80426,1.0,19.71271347248577
20200315,20.200000000000003,0.3914611005692592,2020,3,15,80427,1.0,19.808538899430744
20200316,20.3,0.4094876660341562,2020,3,16,80428,1.0,19.890512333965845
20200317,20.3,0.3406072106261817,2020,3,17,80429,1.0,19.95939278937382
20200318,20.5,0.47893738140417597,2020,3,18,80430,1.0,20.021062618595824
20200319,21.1,1.0028462998102476,2020,3,19,80431,1.0,20.097153700189754
20200320,21.200000000000003,1.0326375711574975,2020,3,20,80432,1.0,20.167362428842505
20200321,21.200000000000003,0.9618595825426972,2020,3,21,80433,1.0,20.238140417457306
20200322,24.200000000000003,3.8821631878557916,2020,3,22,80434,1.0,20.31783681214421
20200323,24.6,4.181024667931688,2020,3,23,80435,1.0,20.418975332068314
20200324,22.8,2.244212523719167,2020,3,24,80436,1.0,20.555787476280834
20200325,22.8,2.0990512333965903,2020,3,25,80437,1.0,20.70094876660341
20200326,23.3,2.4392789373814026,2020,3,26,80438,1.0,20.860721062618598
20200327,24.400000000000002,3.3690702087286546,2020,3,27,80439,1.0,21.030929791271348
20200328,22.8,1.6352941176470601,2020,3,28,80440,1.0,21.16470588235294
20200329,20.200000000000003,-1.0806451612903238,2020,3,29,80441,1.0,21.280645161290327
20200330,20.400000000000002,-1.0020872865275123,2020,3,30,80442,1.0,21.402087286527514
20200331,20.3,-1.1933586337760893,2020,3,31,80443,1.0,21.49335863377609
20200401,19.700000000000003,-1.8736242884250451,2020,4,1,80444,1.0,21.573624288425048
20200402,19.900000000000002,-1.7641366223908896,2020,4,2,80445,1.0,21.66413662239089
20200403,20.400000000000002,-1.3261859582542677,2020,4,3,80446,1.0,21.72618595825427
20200404,20.8,-0.9831119544592042,2020,4,4,80447,1.0,21.783111954459205
20200405,18.2,-3.665654648956359,2020,4,5,80448,1.0,21.865654648956358
20200406,17.1,-4.886907020872869,2020,4,6,80449,1.0,21.98690702087287
20200407,19.1,-2.9944971537001877,2020,4,7,80450,1.0,22.09449715370019
20200408,20.6,-1.6003795066413673,2020,4,8,80451,1.0,22.20037950664137
20200409,21.6,-0.7277039848197333,2020,4,9,80452,1.0,22.327703984819735
20200410,21.700000000000003,-0.7588235294117638,2020,4,10,80453,1.0,22.458823529411767
20200411,22.5,-0.0876660341555997,2020,4,11,80454,1.0,22.5876660341556
20200412,20.8,-1.9015180265654656,2020,4,12,80455,1.0,22.701518026565466
20200413,20.200000000000003,-2.600948766603416,2020,4,13,80456,1.0,22.80094876660342
20200414,21.1,-1.792220113851993,2020,4,14,80457,1.0,22.892220113851995
20200415,22.200000000000003,-0.7867172675521807,2020,4,15,80458,1.0,22.986717267552184
20200416,23.3,0.21119544592029982,2020,4,16,80459,1.0,23.0888045540797
20200417,24.1,0.8962049335863362,2020,4,17,80460,1.0,23.203795066413665
20200418,24.400000000000002,1.0751423149905115,2020,4,18,80461,1.0,23.32485768500949
20200419,25.900000000000002,2.4635673624288437,2020,4,19,80462,1.0,23.43643263757116
20200420,26.400000000000002,2.8464895635673635,2020,4,20,80463,1.0,23.55351043643264
20200421,26.700000000000003,3.0368121442125258,2020,4,21,80464,1.0,23.663187855787477
20200422,22.1,-1.6897533206831135,2020,4,22,80465,1.0,23.789753320683115
20200423,20.6,-3.337001897533206,2020,4,23,80466,1.0,23.937001897533207
20200424,19.400000000000002,-4.685199240986719,2020,4,24,80467,1.0,24.08519924098672
20200425,20.5,-3.704554079696397,2020,4,25,80468,1.0,24.204554079696397
20200426,23.1,-1.209108159392791,2020,4,26,80469,1.0,24.309108159392792
20200427,24.400000000000002,-0.012333965844398165,2020,4,27,80470,1.0,24.4123339658444
20200428,24.3,-0.2288425047438345,2020,4,28,80471,1.0,24.528842504743835
20200429,24.200000000000003,-0.4394686907020855,2020,4,29,80472,1.0,24.63946869070209
20200430,25.3,0.5398481973434528,2020,4,30,80473,1.0,24.760151802656548
20200501,25.700000000000003,0.8094876660341583,2020,5,1,80474,1.0,24.890512333965845
20200502,26.3,1.2870967741935502,2020,5,2,80475,1.0,25.01290322580645
20200503,27.3,2.165275142314993,2020,5,3,80476,1.0,25.134724857685008
20200504,27.8,2.539848197343453,2020,5,4,80477,1.0,25.260151802656548
20200505,27.900000000000002,2.5442125237191675,2020,5,5,80478,1.0,25.355787476280835
20200506,28.700000000000003,3.2738140417457338,2020,5,6,80479,1.0,25.42618595825427
20200507,29.0,3.512144212523719,2020,5,7,80480,1.0,25.48785578747628
20200508,29.3,3.7370018975332044,2020,5,8,80481,1.0,25.562998102466796
20200509,29.200000000000003,3.548197343453513,2020,5,9,80482,1.0,25.65180265654649
20200510,29.0,3.2442125237191632,2020,5,10,80483,1.0,25.755787476280837
20200511,28.900000000000002,3.02656546489564,2020,5,11,80484,1.0,25.873434535104362
20200512,27.0,1.0085388994307394,2020,5,12,80485,1.0,25.99146110056926
20200513,26.6,0.49867172675521587,2020,5,13,80486,1.0,26.101328273244786
20200514,27.1,0.8829222011385198,2020,5,14,80487,1.0,26.21707779886148
20200515,28.5,2.1688804554079653,2020,5,15,80488,1.0,26.331119544592035
20200516,28.900000000000002,2.4633776091081607,2020,5,16,80489,1.0,26.43662239089184
20200517,28.900000000000002,2.3601518026565493,2020,5,17,80490,1.0,26.539848197343453
20200518,25.8,-0.8370018975332059,2020,5,18,80491,1.0,26.637001897533207
20200519,28.0,1.2540796963946867,2020,5,19,80492,1.0,26.745920303605313
20200520,27.6,0.7407969639468703,2020,5,20,80493,1.0,26.85920303605313
20200521,27.6,0.6392789373814054,2020,5,21,80494,1.0,26.960721062618596
20200522,27.900000000000002,0.8571157495256152,2020,5,22,80495,1.0,27.042884250474387
20200523,25.700000000000003,-1.4223908918406032,2020,5,23,80496,1.0,27.122390891840606
20200524,26.700000000000003,-0.5007590132827318,2020,5,24,80497,1.0,27.200759013282735
20200525,26.6,-0.6616698292220136,2020,5,25,80498,1.0,27.261669829222015
20200526,28.3,0.9724857685009454,2020,5,26,80499,1.0,27.327514231499055
20200527,28.200000000000003,0.8094876660341512,2020,5,27,80500,1.0,27.39051233396585
20200528,27.700000000000003,0.2654648956356773,2020,5,28,80501,1.0,27.434535104364326
20200529,28.200000000000003,0.7119544592030351,2020,5,29,80502,1.0,27.488045540796968
20200530,26.0,-1.5339658444022781,2020,5,30,80503,1.0,27.533965844402278
20200531,29.200000000000003,1.6203036053130937,2020,5,31,80504,1.0,27.57969639468691
20200601,29.900000000000002,2.258823529411764,2020,6,1,80505,1.0,27.64117647058824
20200602,29.0,1.2981024667931678,2020,6,2,80506,1.0,27.701897533206832
20200603,29.8,2.041935483870965,2020,6,3,80507,1.0,27.758064516129036
20200604,30.1,2.2779886148007584,2020,6,4,80508,1.0,27.822011385199243
20200605,30.0,2.081783681214418,2020,6,5,80509,1.0,27.918216318785582
20200606,26.8,-1.2185958254269416,2020,6,6,80510,1.0,28.018595825426942
20200607,27.700000000000003,-0.38956356736242626,2020,6,7,80511,1.0,28.08956356736243
20200608,28.6,0.437950664136622,2020,6,8,80512,1.0,28.16204933586338
20200609,29.400000000000002,1.1643263757115747,2020,6,9,80513,1.0,28.235673624288427
20200610,29.8,1.5092979127134711,2020,6,10,80514,1.0,28.29070208728653
20200611,30.200000000000003,1.86148007590133,2020,6,11,80515,1.0,28.338519924098673
20200612,30.400000000000002,2.016129032258064,2020,6,12,80516,1.0,28.383870967741938
20200613,29.8,1.3863377609108127,2020,6,13,80517,1.0,28.413662239089188
20200614,28.0,-0.459013282732446,2020,6,14,80518,1.0,28.459013282732446
20200615,29.3,0.8022770398481995,2020,6,15,80519,1.0,28.4977229601518
20200616,28.6,0.06812144212523918,2020,6,16,80520,1.0,28.531878557874762
20200617,29.1,0.5314990512333964,2020,6,17,80521,1.0,28.568500948766605
20200618,29.5,0.8903225806451616,2020,6,18,80522,1.0,28.60967741935484
20200619,29.900000000000002,1.2593927893738162,2020,6,19,80523,1.0,28.640607210626186
20200620,30.0,1.3322580645161253,2020,6,20,80524,1.0,28.667741935483875
20200621,30.200000000000003,1.5125237191650847,2020,6,21,80525,1.0,28.687476280834918
20200622,30.400000000000002,1.6796963946869035,2020,6,22,80526,1.0,28.7203036053131
20200623,30.3,1.5404174573055016,2020,6,23,80527,1.0,28.7595825426945
20200624,30.400000000000002,1.6075901328273225,2020,6,24,80528,1.0,28.79240986717268
20200625,30.200000000000003,1.3772296015180245,2020,6,25,80529,1.0,28.82277039848198
20200626,30.3,1.4385199240986672,2020,6,26,80530,1.0,28.861480075901333
20200627,30.200000000000003,1.2850094876660343,2020,6,27,80531,1.0,28.91499051233397
20200628,30.400000000000002,1.4252371916508508,2020,6,28,80532,1.0,28.97476280834915
20200629,30.5,1.479127134724859,2020,6,29,80533,1.0,29.02087286527514
20200630,30.700000000000003,1.6398481973434542,2020,6,30,80534,1.0,29.06015180265655
20200701,30.200000000000003,1.1140417457305496,2020,7,1,80535,1.0,29.085958254269453
20200702,30.200000000000003,1.0863377609108156,2020,7,2,80536,1.0,29.113662239089187
20200703,29.200000000000003,0.06925996204933682,2020,7,3,80537,1.0,29.130740037950666
20200704,29.8,0.6686907020872859,2020,7,4,80538,1.0,29.131309297912715
20200705,30.0,0.8800759013282722,2020,7,5,80539,1.0,29.119924098671728
20200706,30.1,0.996394686907017,2020,7,6,80540,1.0,29.103605313092984
20200707,30.1,1.0020872865275123,2020,7,7,80541,1.0,29.09791271347249
20200708,30.0,0.887096774193548,2020,7,8,80542,1.0,29.112903225806452
20200709,30.1,0.9673624288425025,2020,7,9,80543,1.0,29.1326375711575
20200710,30.3,1.1480075901328277,2020,7,10,80544,1.0,29.151992409867173
20200711,30.400000000000002,1.2314990512333992,2020,7,11,80545,1.0,29.168500948766603
20200712,30.400000000000002,1.2288425047438345,2020,7,12,80546,1.0,29.171157495256168
20200713,30.5,1.317077798861476,2020,7,13,80547,1.0,29.182922201138524
20200714,30.6,1.3916508538899457,2020,7,14,80548,1.0,29.208349146110056
20200715,30.5,1.2798861480075914,2020,7,15,80549,1.0,29.22011385199241
20200716,30.400000000000002,1.16508538899431,2020,7,16,80550,1.0,29.234914611005692
20200717,30.3,1.0550284629981057,2020,7,17,80551,1.0,29.244971537001895
20200718,30.400000000000002,1.1593927893738147,2020,7,18,80552,1.0,29.240607210626187
20200719,30.3,1.0806451612903238,2020,7,19,80553,1.0,29.219354838709677
20200720,29.900000000000002,0.7013282732447834,2020,7,20,80554,1.0,29.19867172675522
20200721,30.400000000000002,1.2130929791271363,2020,7,21,80555,1.0,29.186907020872866
20200722,30.0,0.8166982922201136,2020,7,22,80556,1.0,29.183301707779886
20200723,31.0,1.8041745730550254,2020,7,23,80557,1.0,29.195825426944975
20200724,30.8,1.5990512333965832,2020,7,24,80558,1.0,29.200948766603418
20200725,30.700000000000003,1.5030360531309341,2020,7,25,80559,1.0,29.19696394686907
20200726,30.8,1.6290322580645196,2020,7,26,80560,1.0,29.17096774193548
20200727,30.5,1.3622390891840652,2020,7,27,80561,1.0,29.137760910815935
20200728,30.8,1.696204933586337,2020,7,28,80562,1.0,29.103795066413664
20200729,30.5,1.428273244781785,2020,7,29,80563,1.0,29.071726755218215
20200730,30.200000000000003,1.1637571157495294,2020,7,30,80564,1.0,29.036242884250473
20200731,27.900000000000002,-1.1185958254269401,2020,7,31,80565,1.0,29.018595825426942
20200801,27.700000000000003,-1.305692599620489,2020,8,1,80566,1.0,29.00569259962049
20200802,27.5,-1.4870967741935495,2020,8,2,80567,1.0,28.98709677419355
20200803,26.5,-2.4878557874762777,2020,8,3,80568,1.0,28.987855787476278
20200804,27.5,-1.48178368121442,2020,8,4,80569,1.0,28.98178368121442
20200805,27.8,-1.1812144212523705,2020,8,5,80570,1.0,28.98121442125237
20200806,29.1,0.11347248576850077,2020,8,6,80571,1.0,28.9865275142315
20200807,30.1,1.1134724857685043,2020,8,7,80572,1.0,28.986527514231497
20200808,30.5,1.5159392789373847,2020,8,8,80573,1.0,28.984060721062615
20200809,29.900000000000002,0.9185958254269444,2020,8,9,80574,1.0,28.981404174573058
20200810,30.0,1.0345351043643234,2020,8,10,80575,1.0,28.965464895635677
20200811,30.3,1.3417457305502865,2020,8,11,80576,1.0,28.958254269449714
20200812,27.8,-1.1413662239089142,2020,8,12,80577,1.0,28.941366223908915
20200813,28.1,-0.8161290322580612,2020,8,13,80578,1.0,28.916129032258063
20200814,29.3,0.3950664136622386,2020,8,14,80579,1.0,28.904933586337762
20200815,29.8,0.9064516129032221,2020,8,15,80580,1.0,28.89354838709678
20200816,30.1,1.2254269449715416,2020,8,16,80581,1.0,28.87457305502846
20200817,28.200000000000003,-0.6527514231499012,2020,8,17,80582,1.0,28.852751423149904
20200818,27.3,-1.5322580645161281,2020,8,18,80583,1.0,28.83225806451613
20200819,26.6,-2.225996204933587,2020,8,19,80584,1.0,28.82599620493359
20200820,29.0,0.18747628083491463,2020,8,20,80585,1.0,28.812523719165085
20200821,29.8,0.9998102466793171,2020,8,21,80586,1.0,28.800189753320684
20200822,29.700000000000003,0.8994307400379533,2020,8,22,80587,1.0,28.80056925996205
20200823,29.8,1.0250474383301693,2020,8,23,80588,1.0,28.77495256166983
20200824,30.200000000000003,1.4573055028463031,2020,8,24,80589,1.0,28.7426944971537
20200825,30.6,1.8844402277039833,2020,8,25,80590,1.0,28.715559772296018
20200826,29.700000000000003,0.9882352941176507,2020,8,26,80591,1.0,28.711764705882352
20200827,28.5,-0.2153700189753316,2020,8,27,80592,1.0,28.71537001897533
20200828,28.900000000000002,0.1891840607210611,2020,8,28,80593,1.0,28.71081593927894
20200829,29.900000000000002,1.1821631878557888,2020,8,29,80594,1.0,28.717836812144213
20200830,29.6,0.8749525616698293,2020,8,30,80595,1.0,28.725047438330172
20200831,29.8,1.0715370018975356,2020,8,31,80596,1.0,28.728462998102465
20200901,30.3,1.573244781783682,2020,9,1,80597,1.0,28.72675521821632
20200902,30.0,1.2666034155597714,2020,9,2,80598,1.0,28.73339658444023
20200903,30.200000000000003,1.4711574952561683,2020,9,3,80599,1.0,28.728842504743834
20200904,29.8,1.0728652751423127,2020,9,4,80600,1.0,28.727134724857688
20200905,28.400000000000002,-0.31385199240986594,2020,9,5,80601,1.0,28.713851992409868
20200906,29.1,0.4263757115749556,2020,9,6,80602,1.0,28.673624288425046
20200907,29.400000000000002,0.7584440227704015,2020,9,7,80603,1.0,28.6415559772296
20200908,27.1,-1.5064516129032235,2020,9,8,80604,1.0,28.606451612903225
20200909,27.900000000000002,-0.6571157495256195,2020,9,9,80605,1.0,28.55711574952562
20200910,28.5,-0.022960151802660533,2020,9,10,80606,1.0,28.52296015180266
20200911,28.900000000000002,0.4077798861480062,2020,9,11,80607,1.0,28.492220113851996
20200912,28.200000000000003,-0.28254269449714897,2020,9,12,80608,1.0,28.482542694497152
20200913,28.400000000000002,-0.06755218216318681,2020,9,13,80609,1.0,28.46755218216319
20200914,28.1,-0.3318785578747665,2020,9,14,80610,1.0,28.431878557874768
20200915,27.3,-1.089563567362429,2020,9,15,80611,1.0,28.38956356736243
20200916,29.5,1.1462998102466777,2020,9,16,80612,1.0,28.353700189753322
20200917,28.700000000000003,0.37590132827324396,2020,9,17,80613,1.0,28.32409867172676
20200918,28.3,0.011954459203039391,2020,9,18,80614,1.0,28.28804554079696
20200919,27.200000000000003,-1.0502846299810251,2020,9,19,80615,1.0,28.250284629981028
20200920,28.6,0.3831119544592063,2020,9,20,80616,1.0,28.216888045540795
20200921,27.400000000000002,-0.7715370018975349,2020,9,21,80617,1.0,28.171537001897537
20200922,28.6,0.48804554079696416,2020,9,22,80618,1.0,28.111954459203037
20200923,29.1,1.045920303605314,2020,9,23,80619,1.0,28.054079696394687
20200924,28.5,0.5083491461100529,2020,9,24,80620,1.0,27.991650853889947
20200925,28.3,0.37950664136622336,2020,9,25,80621,1.0,27.920493358633777
20200926,28.0,0.15085388994307536,2020,9,26,80622,1.0,27.849146110056925
20200927,27.700000000000003,-0.07476280834914562,2020,9,27,80623,1.0,27.77476280834915
20200928,26.6,-1.0979127134724855,2020,9,28,80624,1.0,27.697912713472487
20200929,26.900000000000002,-0.7085388994307387,2020,9,29,80625,1.0,27.60853889943074
20200930,27.400000000000002,-0.12163187855787072,2020,9,30,80626,1.0,27.521631878557873
20201001,26.700000000000003,-0.7337760910815945,2020,10,1,80627,1.0,27.433776091081597
20201002,27.6,0.2593927893738126,2020,10,2,80628,1.0,27.34060721062619
20201003,28.3,1.0800759013282715,2020,10,3,80629,1.0,27.21992409867173
20201004,28.400000000000002,1.2935483870967772,2020,10,4,80630,1.0,27.106451612903225
20201005,28.0,0.9948766603415535,2020,10,5,80631,1.0,27.005123339658446
20201006,25.900000000000002,-1.00493358633776,2020,10,6,80632,1.0,26.904933586337762
20201007,24.900000000000002,-1.913472485768498,2020,10,7,80633,1.0,26.8134724857685
20201008,25.200000000000003,-1.5218216318785558,2020,10,8,80634,1.0,26.72182163187856
20201009,26.0,-0.6388994307400395,2020,10,9,80635,1.0,26.63889943074004
20201010,26.1,-0.45692599620493723,2020,10,10,80636,1.0,26.55692599620494
20201011,27.0,0.5379506641366234,2020,10,11,80637,1.0,26.462049335863377
20201012,28.0,1.639089184060719,2020,10,12,80638,1.0,26.36091081593928
20201013,24.900000000000002,-1.35142314990512,2020,10,13,80639,1.0,26.251423149905122
20201014,25.5,-0.6392789373814054,2020,10,14,80640,1.0,26.139278937381405
20201015,26.5,0.47229601518026243,2020,10,15,80641,1.0,26.027703984819738
20201016,27.0,1.0842504743832961,2020,10,16,80642,1.0,25.915749525616704
20201017,25.6,-0.19582542694497462,2020,10,17,80643,1.0,25.795825426944976
20201018,24.900000000000002,-0.7580645161290285,2020,10,18,80644,1.0,25.65806451612903
20201019,24.6,-0.9225806451612932,2020,10,19,80645,1.0,25.522580645161295
20201020,25.0,-0.3981024667931692,2020,10,20,80646,1.0,25.39810246679317
20201021,24.5,-0.7766603415559743,2020,10,21,80647,1.0,25.276660341555974
20201022,24.700000000000003,-0.4812144212523677,2020,10,22,80648,1.0,25.18121442125237
20201023,23.5,-1.5990512333965867,2020,10,23,80649,1.0,25.099051233396587
20201024,23.8,-1.19316888045541,2020,10,24,80650,1.0,24.99316888045541
20201025,24.200000000000003,-0.6793168880455376,2020,10,25,80651,1.0,24.87931688804554
20201026,24.6,-0.1719165085388994,2020,10,26,80652,1.0,24.7719165085389
20201027,25.1,0.433017077798862,2020,10,27,80653,1.0,24.66698292220114
20201028,24.400000000000002,-0.15825426944971355,2020,10,28,80654,1.0,24.558254269449716
20201029,24.700000000000003,0.25483870967742206,2020,10,29,80655,1.0,24.44516129032258
20201030,24.400000000000002,0.05863377609108156,2020,10,30,80656,1.0,24.34136622390892
20201031,23.400000000000002,-0.8442125237191611,2020,10,31,80657,1.0,24.244212523719163
20201101,24.0,-0.14250474383302247,2020,11,1,80658,1.0,24.142504743833022
20201102,25.3,1.2592030360531332,2020,11,2,80659,1.0,24.040796963946867
20201103,23.6,-0.35882352941176165,2020,11,3,80660,1.0,23.958823529411763
20201104,23.0,-0.8618595825426958,2020,11,4,80661,1.0,23.861859582542696
20201105,22.900000000000002,-0.8474383301707782,2020,11,5,80662,1.0,23.74743833017078
20201106,24.700000000000003,1.0641366223908975,2020,11,6,80663,1.0,23.635863377609105
20201107,26.8,3.274003795066413,2020,11,7,80664,1.0,23.525996204933588
20201108,25.700000000000003,2.2975332068311225,2020,11,8,80665,1.0,23.40246679316888
20201109,23.700000000000003,0.42770398481973615,2020,11,9,80666,1.0,23.272296015180267
20201110,22.900000000000002,-0.246679316888045,2020,11,10,80667,1.0,23.146679316888047
20201111,22.5,-0.5166982922201129,2020,11,11,80668,1.0,23.016698292220113
20201112,22.200000000000003,-0.674383301707774,2020,11,12,80669,1.0,22.874383301707777
20201113,22.900000000000002,0.17628083491461055,2020,11,13,80670,1.0,22.72371916508539
20201114,23.3,0.7058823529411775,2020,11,14,80671,1.0,22.594117647058823
20201115,23.0,0.5297912713472499,2020,11,15,80672,1.0,22.47020872865275
20201116,24.0,1.6793168880455411,2020,11,16,80673,1.0,22.32068311195446
20201117,24.200000000000003,2.0368121442125258,2020,11,17,80674,1.0,22.163187855787477
20201118,24.900000000000002,2.8806451612903246,2020,11,18,80675,1.0,22.019354838709678
20201119,25.3,3.4091081593927903,2020,11,19,80676,1.0,21.89089184060721
20201120,25.900000000000002,4.162808349146111,2020,11,20,80677,1.0,21.73719165085389
20201121,23.5,1.9136622390891844,2020,11,21,80678,1.0,21.586337760910816
20201122,24.8,3.3726755218216304,2020,11,22,80679,1.0,21.42732447817837
20201123,23.0,1.751612903225805,2020,11,23,80680,1.0,21.248387096774195
20201124,23.3,2.209867172675523,2020,11,24,80681,1.0,21.090132827324478
20201125,23.5,2.545540796963948,2020,11,25,80682,1.0,20.954459203036052
20201126,24.0,3.1624288425047418,2020,11,26,80683,1.0,20.83757115749526
20201127,22.8,2.089753320683112,2020,11,27,80684,1.0,20.71024667931689
20201128,20.400000000000002,-0.19487666034155282,2020,11,28,80685,1.0,20.594876660341555
20201129,20.0,-0.47931688804554184,2020,11,29,80686,1.0,20.479316888045542
20201130,19.200000000000003,-1.1352941176470566,2020,11,30,80687,1.0,20.33529411764706
